,score,length,group
745,0.0005233599222265,-40,Meditron
746,0.9898931384086608,0,Meditron
747,0.0001544777478557,-1,Meditron
748,0.0001822560298023,-21,Meditron
749,0.9993823766708374,-54,Meditron
750,0.0003441264270804,-8,Meditron
751,0.0001237316464539,1,Meditron
752,0.0001209516340168,-10,Meditron
753,0.000547859177459,-44,Meditron
754,0.0004416506562847,-16,Meditron
755,0.0009205127134919,-34,Meditron
756,0.0003188403788954,1,Meditron
757,0.0005874986527487,-55,Meditron
758,0.0011629305081441,-15,Meditron
759,0.0062649324536323,-49,Meditron
760,0.0005494603537954,-41,Meditron
761,0.9934004545211792,-5,Meditron
762,0.0195541176944971,-46,Meditron
763,0.0001120804008678,1,Meditron
764,0.8596534729003906,-3,Meditron
765,9.40426325541921e-05,5,Meditron
766,0.0023354480508714,-33,Meditron
767,0.0003885183250531,-11,Meditron
768,0.0001525206025689,-1,Meditron
769,0.000478141620988,-20,Meditron
770,0.0039812866598367,-9,Meditron
771,0.0004039896302856,-12,Meditron
772,8.124599844450131e-05,0,Meditron
773,0.0003961834590882,-1,Meditron
774,0.0004236183012835,0,Meditron
775,0.0326434783637523,-6,Meditron
776,0.0003139578911941,0,Meditron
777,0.0004152199253439,-13,Meditron
778,0.0010338503634557,-50,Meditron
779,0.0003985289076808,-15,Meditron
780,0.0004811401013284,-12,Meditron
781,0.1586727797985077,-49,Meditron
782,0.0011249777162447,-16,Meditron
783,0.0004256511165294,-20,Meditron
784,0.0002005756396101,-18,Meditron
785,0.0028717541135847,-55,Meditron
786,0.0130260922014713,-31,Meditron
787,0.0001773558615241,-10,Meditron
788,0.0082130609080195,-23,Meditron
789,0.0005879688542336,-2,Meditron
790,0.0004385567444842,-3,Meditron
791,0.0006312058540061,-24,Meditron
792,0.0003376304521225,-11,Meditron
793,0.0003886128251906,-24,Meditron
794,0.0002021490363404,0,Meditron
795,0.000122724159155,4,Meditron
796,0.99985671043396,-13,Meditron
797,0.028532288968563,-45,Meditron
798,0.8293591737747192,-54,Meditron
799,7.784885383443907e-05,-10,Meditron
800,0.0003202999068889,-21,Meditron
801,0.0076423273421823,-42,Meditron
802,0.0001544777478557,-1,Meditron
803,0.9996706247329712,-2,Meditron
804,0.0241277199238538,-15,Meditron
805,0.0003193799930159,-28,Meditron
806,0.7850311994552612,7,Meditron
807,0.0002613949764054,-10,Meditron
808,0.0003208194975741,-10,Meditron
809,0.0004231597413308,-24,Meditron
810,0.0001030475759762,9,Meditron
811,0.0581487491726875,-55,Meditron
812,0.999710738658905,5,Meditron
813,0.000197918358026,-5,Meditron
814,0.0017315294826403,-22,Meditron
815,0.0002146398910554,1,Meditron
816,0.9999266862869264,-60,Meditron
817,0.9971876740455629,-4,Meditron
818,0.0004639476246666,-46,Meditron
819,0.0003604812955018,-19,Meditron
820,0.0003756055666599,-3,Meditron
821,0.0006379422266036,-24,Meditron
822,0.0004905457026325,-15,Meditron
823,0.0003273549664299,-2,Meditron
824,0.0008796931942924,-16,Meditron
825,0.0004680863930843,-22,Meditron
826,0.0048685930669307,-4,Meditron
827,0.112352155148983,-43,Meditron
828,0.774726390838623,-54,Meditron
829,0.0012376765953376,-5,Meditron
830,0.0002614075201563,-21,Meditron
831,0.9965200424194336,-9,Meditron
832,0.0017035333439707,-24,Meditron
833,0.983238697052002,-9,Meditron
834,0.0004266191390343,-30,Meditron
835,0.9964742064476012,-11,Meditron
836,0.0002204779302701,-1,Meditron
837,0.0007129302248358,-23,Meditron
838,0.9999384880065918,-21,Meditron
839,0.0006391729111783,-27,Meditron
840,8.614374382887036e-05,-2,Meditron
841,0.0001365849020658,1,Meditron
842,0.0001206564775202,2,Meditron
843,0.0005511394701898,-17,Meditron
844,0.0112099843099713,-2,Meditron
845,0.0033951832447201,-42,Meditron
846,0.0004158871015533,-21,Meditron
847,0.0003297394141554,-6,Meditron
848,0.0003677832428365,0,Meditron
849,0.0006735048373229,-13,Meditron
850,0.0004021393542643,-46,Meditron
851,0.9987829327583312,4,Meditron
852,0.0002448709274176,-13,Meditron
853,0.0001096415508072,5,Meditron
854,0.0012767914449796,-44,Meditron
855,0.0040721958503127,-18,Meditron
856,0.00018721637025,-10,Meditron
857,0.0001289108186028,-5,Meditron
858,0.0225939583033323,-5,Meditron
859,0.9998112320899964,-11,Meditron
860,0.9997701048851012,0,Meditron
861,0.000134479792905,-31,Meditron
862,0.0017523448914289,-23,Meditron
863,0.0762000158429145,-9,Meditron
864,0.00024463396403,9,Meditron
865,0.0003938160371035,-36,Meditron
866,0.0002759404596872,-17,Meditron
867,0.0058055007830262,-53,Meditron
868,0.0003161903005093,-1,Meditron
869,0.0047820401377975,-28,Meditron
870,0.0007234319346025,1,Meditron
871,0.000345978711266,4,Meditron
872,0.0003598435723688,-14,Meditron
873,0.0413688719272613,-6,Meditron
874,0.0005646727513521,-16,Meditron
875,0.000171333856997,1,Meditron
876,0.0001124008849728,-1,Meditron
877,0.9151230454444884,-17,Meditron
878,0.0003400666173547,-14,Meditron
879,0.9849793314933776,-1,Meditron
880,0.0001233942602993,-1,Meditron
881,0.0030313141178339,-16,Meditron
882,0.9754671454429626,-42,Meditron
883,0.0002641142928041,-13,Meditron
884,0.001451990334317,-19,Meditron
885,0.0177773330360651,3,Meditron
886,0.9994427561759948,-58,Meditron
887,0.0009789740433916,-23,Meditron
888,0.0005196776473894,-16,Meditron
889,0.0018092886311933,-43,Meditron
890,0.992283046245575,8,Meditron
891,0.0010140714002773,3,Meditron
892,0.000217682114453,1,Meditron
893,0.0398253127932548,-53,Meditron
894,0.0002139748103218,3,Meditron
895,0.0064260782673954,-31,Meditron
896,0.0001202129060402,8,Meditron
897,0.0002676054427865,0,Meditron
898,0.0002548095362726,-4,Meditron
899,0.0001344693591818,21,Meditron
900,0.0200637411326169,-7,Meditron
901,0.000651225214824,-13,Meditron
902,0.0036338190548121,4,Meditron
903,0.0007618031813763,-18,Meditron
904,0.0003036240814253,-8,Meditron
905,0.00056411762489,-18,Meditron
906,0.99994158744812,-9,Meditron
907,0.000157563277753,-3,Meditron
908,0.976933777332306,-7,Meditron
909,0.0009293404291383,-51,Meditron
910,0.0208841953426599,-10,Meditron
911,0.0001190436887554,9,Meditron
912,0.998408854007721,-9,Meditron
913,0.000393468508264,-19,Meditron
914,0.0031691044569015,-23,Meditron
915,0.0119160301983356,-28,Meditron
916,0.000441238458734,4,Meditron
917,0.0002131470537278,-38,Meditron
918,0.9996715784072876,-57,Meditron
919,9.726494317874312e-05,-11,Meditron
920,0.0001524164254078,1,Meditron
921,0.0004209328908473,-20,Meditron
922,0.0002129387576133,-7,Meditron
923,0.0001028991755447,7,Meditron
924,0.0001309724902966,3,Meditron
925,0.0003857127157971,-48,Meditron
926,0.0003171241260133,1,Meditron
927,0.0008656773134134,-25,Meditron
928,0.0130184981971979,-51,Meditron
929,0.0002170391817344,-37,Meditron
930,0.0003168288676533,7,Meditron
931,0.000186505698366,5,Meditron
932,0.0367108918726444,-42,Meditron
933,0.0034712492488324,-48,Meditron
934,0.0008531110943295,-27,Meditron
935,0.0008476921939291,-26,Meditron
936,0.9941091537475586,-52,Meditron
937,0.0118900928646326,-85,Meditron
938,0.196440577507019,-53,Meditron
939,0.000697839714121,-15,Meditron
940,0.0004300284490454,1,Meditron
941,0.0001283745368709,-7,Meditron
942,0.0002105082239722,-2,Meditron
943,0.0003842521691694,-6,Meditron
944,0.0001544777478557,-1,Meditron
945,0.999934196472168,4,Meditron
946,0.0003750788164325,-10,Meditron
947,0.0005843251710757,-16,Meditron
948,0.007546114269644,-44,Meditron
949,0.0001231514761457,1,Meditron
950,0.0003605727397371,-12,Meditron
951,0.9986901879310608,4,Meditron
952,0.0009621415520086,2,Meditron
953,0.9998780488967896,-58,Meditron
954,0.0001544822589494,3,Meditron
955,0.0001544777478557,-1,Meditron
956,0.0003401927824597,-3,Meditron
957,0.0002824824186973,-20,Meditron
958,0.0070486115291714,-2,Meditron
959,0.0005090396152809,-22,Meditron
960,0.0003956806613132,-15,Meditron
961,0.0004879428015556,-14,Meditron
962,0.0036436754744499,-10,Meditron
963,0.0002408871223451,7,Meditron
964,0.0010848687961697,-1,Meditron
965,0.0001310169609496,2,Meditron
966,9.246064291801304e-05,9,Meditron
967,0.0259172264486551,-21,Meditron
968,0.9988215565681458,-56,Meditron
969,0.0003149358672089,2,Meditron
970,0.0006083780317567,-23,Meditron
971,0.0001700691791484,-4,Meditron
972,0.0001448902039555,3,Meditron
973,0.0006163132493384,-34,Meditron
974,0.0001635165390325,-22,Meditron
975,0.0004312664386816,-54,Meditron
976,0.0002590535441413,-1,Meditron
977,0.0008950239280238,-27,Meditron
978,0.0001544777478557,-1,Meditron
979,0.0003188478003721,-14,Meditron
980,0.9607641100883484,-49,Meditron
981,0.0002284536458319,-2,Meditron
982,0.9963178634643556,-8,Meditron
983,0.0014694234123453,29,Meditron
984,0.0011462094262242,-23,Meditron
985,0.000319255515933,-1,Meditron
986,0.0005936571396887,-17,Meditron
987,0.998669981956482,-12,Meditron
988,0.0002921085688285,-26,Meditron
989,0.0011210816446691,-24,Meditron
990,0.0001838517346186,1,Meditron
991,0.0019766010809689,-23,Meditron
992,0.0001231514761457,1,Meditron
993,0.0002445890568196,-13,Meditron
994,0.0029799460899084,4,Meditron
995,0.0003263973922003,-21,Meditron
996,0.0004436791641637,-23,Meditron
997,0.0121251596137881,-37,Meditron
998,0.0003088184748776,-9,Meditron
999,0.0003895289846695,-12,Meditron
1000,0.0007953465101309,-1,Meditron
1001,0.000161430099979,-35,Meditron
1002,0.0001242890866706,1,Meditron
1003,0.0140405548736453,-22,Meditron
1004,0.9939696788787842,1,Meditron
1005,0.8590242266654968,-13,Meditron
1006,0.999159812927246,-57,Meditron
1007,0.0004385503998491,-16,Meditron
1008,0.0002735265297815,-2,Meditron
1009,0.0002085454034386,-22,Meditron
1010,9.837122343014926e-05,-11,Meditron
1011,0.9976447224617004,-60,Meditron
1012,0.0004367452929727,-1,Meditron
1013,0.9992853999137878,-7,Meditron
1014,0.0006266895798034,1,Meditron
1015,0.0001186272638733,-4,Meditron
1016,0.0002326569810975,-3,Meditron
1017,0.0002917438978329,-25,Meditron
1018,0.0001531279995106,0,Meditron
1019,0.0046077845618128,-26,Meditron
1020,0.9999209642410278,-1,Meditron
1021,0.0005128004122525,-24,Meditron
1022,0.0009835014352574,3,Meditron
1023,0.0007715499377809,5,Meditron
1024,0.0009361923439428,-13,Meditron
1025,0.0003412885416764,-4,Meditron
1026,0.0001475124445278,-19,Meditron
1027,0.0004182447737548,1,Meditron
1028,0.0102216443046927,-49,Meditron
1029,0.0001443690416635,2,Meditron
1030,0.9985939860343932,5,Meditron
1031,6.132475391495973e-05,-4,Meditron
1032,0.0011105430312454,-26,Meditron
1033,0.0010602083057165,9,Meditron
1034,0.0002589477808214,-1,Meditron
1035,0.0004766494967043,-2,Meditron
1036,0.0312761850655078,-15,Meditron
1037,0.0003304723650217,-15,Meditron
1038,0.0001451063290005,-10,Meditron
1039,0.9974544644355774,0,Meditron
1040,0.0004660863778553,-14,Meditron
1041,0.0001861850032582,7,Meditron
1042,0.9999182224273682,-57,Meditron
1043,0.0001544777478557,-1,Meditron
1044,0.9826851487159728,-51,Meditron
1045,0.8065935373306274,-1,Meditron
1046,0.0240716040134429,5,Meditron
1047,0.0021290397271513,0,Meditron
1048,0.9998421669006348,-12,Meditron
1049,0.0009606771636754,-24,Meditron
1050,0.0113745098933577,-26,Meditron
1051,0.0006419605924747,1,Meditron
1052,0.9970302581787108,15,Meditron
1053,0.0002737207687459,-20,Meditron
1054,0.0007650088518857,-14,Meditron
1055,0.0002166056074202,-2,Meditron
1056,0.0002268041571369,2,Meditron
1057,0.0007001831545494,-25,Meditron
1058,0.0019945879466831,-1,Meditron
1059,7.639568502781913e-05,-5,Meditron
1060,0.0007709079654887,-13,Meditron
1061,0.0142382979393005,2,Meditron
1062,0.0004346780478954,-1,Meditron
1063,0.0004462528449948,-10,Meditron
1064,0.0003750996256712,-1,Meditron
1065,0.9920478463172911,-9,Meditron
1066,0.1257625520229339,-52,Meditron
1067,0.0003116246080026,-6,Meditron
1068,0.0138839334249496,-65,Meditron
1069,0.0008946871384978,-51,Meditron
1070,0.9968197345733644,24,Meditron
1071,0.0007208193419501,-19,Meditron
1072,0.0066451309248805,-45,Meditron
1073,0.9999384880065918,-60,Meditron
1074,0.0006303054979071,-20,Meditron
1075,0.9914289116859436,-20,Meditron
1076,0.0558236092329025,-10,Meditron
1077,0.9211533069610596,-1,Meditron
1078,0.9981231093406676,-16,Meditron
1079,0.0110481269657611,-5,Meditron
1080,4.916044417768717e-05,5,Meditron
1081,0.0001217076787725,8,Meditron
1082,0.0009938369039446,-22,Meditron
1083,0.1448826640844345,-21,Meditron
1084,0.0002825081755872,3,Meditron
1085,9.192644210997968e-05,0,Meditron
1086,0.0003061015740968,-27,Meditron
1087,0.0005162731395103,-30,Meditron
1088,0.0001524164254078,1,Meditron
1089,0.0005277647869661,-24,Meditron
1090,0.0002973196096718,-18,Meditron
1091,0.0046978681348264,-46,Meditron
1092,0.0001544777478557,-1,Meditron
1093,8.21874346002005e-05,8,Meditron
1094,0.0069423392415046,-21,Meditron
1095,0.0002492717467248,-1,Meditron
1096,0.00036424404243,-10,Meditron
1097,0.0004293700039852,5,Meditron
1098,0.999052345752716,-12,Meditron
1099,7.053116132738069e-05,4,Meditron
1100,0.0010526655241847,-26,Meditron
1101,0.9964524507522584,-4,Meditron
1102,0.999604880809784,-13,Meditron
1103,0.0012704863911494,-34,Meditron
1104,0.0001627926103537,-9,Meditron
1105,0.0014568908372893,-15,Meditron
1106,0.0008641910389997,-19,Meditron
1107,0.9956419467926024,0,Meditron
1108,0.0013447778765112,-26,Meditron
1109,8.784056990407407e-05,1,Meditron
1110,0.0040476159192621,-14,Meditron
1111,0.0002165593759855,-12,Meditron
1112,0.0091657368466258,-16,Meditron
1113,0.0027040580753237,-14,Meditron
1114,0.000105413608253,6,Meditron
1115,0.0001544777478557,-1,Meditron
1116,0.0005411574966274,-3,Meditron
1117,0.0001313559623667,4,Meditron
1118,0.0043261907994747,-42,Meditron
1119,0.0002735799353104,-1,Meditron
1120,0.0001312890672124,4,Meditron
1121,7.307105261133984e-05,-2,Meditron
1122,0.000207281904295,-16,Meditron
1123,0.0001544777478557,-1,Meditron
1124,0.8408099412918091,-10,Meditron
1125,0.118045687675476,-9,Meditron
1126,0.0017057415097951,-45,Meditron
1127,0.0057366508990526,-16,Meditron
1128,0.0003411842917557,-29,Meditron
1129,0.000291644479148,-8,Meditron
1130,0.0014452217146754,-52,Meditron
1131,0.0002079741097986,8,Meditron
1132,0.0003575993177946,-3,Meditron
1133,0.0001045018580043,4,Meditron
1134,0.0004492127336561,-20,Meditron
1135,0.9993199110031128,-16,Meditron
1136,0.0007909787818789,7,Meditron
1137,0.0002705006045289,-25,Meditron
1138,0.1701697409152984,5,Meditron
1139,0.9918493032455444,-93,Meditron
1140,0.0002850762684829,-23,Meditron
1141,0.0001477017358411,-1,Meditron
1142,0.0002366185071878,-8,Meditron
1143,0.0011466416763141,2,Meditron
1144,0.0008691370603628,4,Meditron
1145,0.0008337924373336,-64,Meditron
1146,0.000755266402848,-5,Meditron
1147,0.0120420912280678,-21,Meditron
1148,0.9999252557754515,-7,Meditron
1149,0.0134635334834456,-51,Meditron
1150,0.926374852657318,-48,Meditron
1151,0.0012073790421709,-1,Meditron
1152,0.0701441019773483,-16,Meditron
1153,0.0003787601017393,1,Meditron
1154,0.0001500266516814,-5,Meditron
1155,0.0001544777478557,-1,Meditron
1156,0.0008787388796918,-26,Meditron
1157,0.0002960077545139,-2,Meditron
1158,0.0005497893434949,-23,Meditron
1159,0.0002082973223878,4,Meditron
1160,0.0008125397143885,-44,Meditron
1161,0.0002944528823718,-3,Meditron
1162,0.00034707802115,-20,Meditron
1163,0.0003934611158911,-10,Meditron
1164,0.9994644522666932,-9,Meditron
1165,0.0023421852383762,-42,Meditron
1166,0.0003568970714695,-6,Meditron
1167,0.0072463825345039,-48,Meditron
1168,0.0004042859945911,-15,Meditron
1169,0.9962794184684752,-1,Meditron
1170,0.999573290348053,-9,Meditron
1171,0.000718135968782,5,Meditron
1172,0.0006993246497586,-2,Meditron
1173,0.1057086959481239,-42,Meditron
1174,0.9999438524246216,12,Meditron
1175,0.000980673241429,-23,Meditron
1176,0.0001657593820709,-10,Meditron
1177,0.1078148037195205,-30,Meditron
1178,0.000477842753753,-19,Meditron
1179,0.0166398920118808,0,Meditron
1180,0.0010346955386921,-15,Meditron
1181,0.0014736427692696,-38,Meditron
1182,0.0003961834590882,-1,Meditron
1183,0.0003806242893915,-8,Meditron
1184,0.0001544777478557,-1,Meditron
1185,0.0031973284203559,17,Meditron
1186,0.0002949631598312,-11,Meditron
1187,0.0004066550754942,-21,Meditron
1188,0.0011281445622444,-23,Meditron
1189,0.1081566363573074,-3,Meditron
1190,0.9997860789299012,11,Meditron
1191,0.0002324470406165,-7,Meditron
1192,0.0011877478100359,-34,Meditron
1193,0.0061521707102656,-52,Meditron
1194,0.5291932225227356,-52,Meditron
1195,0.0002204779302701,-1,Meditron
1196,0.0004813365812879,-25,Meditron
1197,0.0002655611606314,-1,Meditron
1198,3.3012249332387e-05,15,Meditron
1199,0.0106861367821693,-50,Meditron
1200,0.9999537467956544,-10,Meditron
1201,0.6118094325065613,-16,Meditron
1202,0.0003090240643359,-17,Meditron
1203,0.99560284614563,-48,Meditron
1204,0.0024773678742349,1,Meditron
1205,0.0001312852546107,-3,Meditron
1206,0.0003969635290559,-9,Meditron
1207,0.998900294303894,-5,Meditron
1208,9.88775645964779e-05,2,Meditron
1209,0.0002431417524348,-1,Meditron
1210,0.0004121747042518,-15,Meditron
1211,0.0014076847583055,-49,Meditron
1212,0.0002026160509558,-40,Meditron
1213,0.1514339596033096,-30,Meditron
1214,0.9999477863311768,-52,Meditron
1215,0.0011946597369387,-37,Meditron
1216,0.921664535999298,1,Meditron
1217,0.001178219448775,8,Meditron
1218,0.0080125434324145,0,Meditron
1219,0.9999066591262816,-59,Meditron
1220,0.0010717589175328,-1,Meditron
1221,0.0001544777478557,-1,Meditron
1222,0.0001544777478557,-1,Meditron
1223,0.0007398106972686,-1,Meditron
1224,0.9996638298034668,-4,Meditron
1225,0.9998024106025696,1,Meditron
1226,0.000430072977906,-13,Meditron
1227,0.0006215507746674,-25,Meditron
1228,0.0005221163737587,-14,Meditron
1229,0.0157959349453449,-18,Meditron
1230,0.000283903296804,-9,Meditron
1231,0.2250300943851471,-1,Meditron
1232,0.0002782718220259,-32,Meditron
1233,0.0004193837230559,0,Meditron
1234,0.0002164000470656,-7,Meditron
1235,0.0003146411909256,-23,Meditron
1236,0.0005916186491958,-23,Meditron
1237,0.0006624225643463,-16,Meditron
1238,0.0004602889821399,-26,Meditron
1239,0.0016926723765209,-19,Meditron
1240,0.000245183444349,-14,Meditron
1241,0.0002204779302701,-1,Meditron
1242,0.0004115714982617,-27,Meditron
1243,0.0005600059521384,-3,Meditron
1244,0.0001509461435489,1,Meditron
1245,0.9974506497383118,-4,Meditron
1246,0.0004969022702425,-6,Meditron
1247,0.0001834100985433,-47,Meditron
1248,0.928249180316925,3,Meditron
1249,0.9963241815567015,5,Meditron
1250,0.9998201727867126,-50,Meditron
1251,0.0001544777478557,-1,Meditron
1252,0.0316399782896041,-14,Meditron
1253,0.000111145338451,-32,Meditron
1254,0.0002190721716033,0,Meditron
1255,7.948990241857246e-05,-1,Meditron
1256,0.0007927534170448,-5,Meditron
1257,0.6187766194343567,3,Meditron
1258,9.67523956205696e-05,3,Meditron
1259,0.1029785349965095,-46,Meditron
1260,0.00049232726451,-1,Meditron
1261,0.0004274769162293,-1,Meditron
1262,0.001070218742825,-12,Meditron
1263,0.0009227986447513,-18,Meditron
1264,0.0003085770586039,-23,Meditron
1265,0.0002081420389004,-5,Meditron
1266,0.9998723268508912,-57,Meditron
1267,0.0002743378863669,-1,Meditron
1268,0.00039320345968,-12,Meditron
1269,0.0004085482505615,0,Meditron
1270,0.9999380111694336,-60,Meditron
